age,job,marital,education,default,balance,housing,loan,duration,previous,poutcome,Y,y
42,blue-collar,married,primary,no,832,no,no,13,0,unknown,no,0
44,admin.,married,secondary,no,10,no,no,52,0,unknown,no,0
49,services,married,secondary,no,-106,no,yes,10,0,unknown,no,0
53,retired,divorced,primary,no,1126,no,no,92,0,unknown,no,0
39,technician,married,secondary,no,376,no,no,160,0,unknown,no,0
42,technician,married,secondary,no,2980,no,no,101,0,unknown,no,0
36,housemaid,married,primary,no,622,no,no,55,0,unknown,no,0
52,blue-collar,married,secondary,no,1860,no,no,496,0,unknown,no,0
51,management,married,primary,no,6298,yes,no,14,0,unknown,no,0
45,services,married,secondary,no,4,yes,no,709,0,unknown,no,0
39,admin.,divorced,secondary,no,32,no,yes,8,0,unknown,no,0
37,services,divorced,primary,yes,-475,no,no,27,0,unknown,no,0
35,blue-collar,married,primary,no,883,yes,yes,18,0,unknown,no,0
42,blue-collar,married,secondary,no,525,yes,no,10,0,unknown,no,0
35,blue-collar,single,primary,no,1772,no,no,19,0,unknown,no,0
45,admin.,married,unknown,no,1783,no,no,11,0,unknown,no,0
49,management,married,tertiary,no,-190,no,no,11,0,unknown,no,0
43,management,married,primary,no,98,no,no,185,0,unknown,no,0
42,technician,married,secondary,no,738,no,no,20,0,unknown,no,0
47,unemployed,divorced,tertiary,no,780,no,no,447,0,unknown,no,0
36,admin.,married,tertiary,no,425,no,no,11,0,unknown,no,0
40,blue-collar,married,primary,no,238,no,no,6,0,unknown,no,0
56,retired,married,tertiary,no,5769,no,no,15,0,unknown,no,0
47,services,married,secondary,no,0,no,yes,51,0,unknown,no,0
47,management,married,tertiary,no,866,no,no,7,0,unknown,no,0
57,retired,married,secondary,no,573,no,no,53,0,unknown,no,0
41,services,single,secondary,no,0,no,no,204,0,unknown,no,0
26,blue-collar,married,secondary,no,490,yes,no,82,0,unknown,no,0
25,blue-collar,single,secondary,no,-350,yes,no,95,0,unknown,no,0
58,unemployed,divorced,secondary,no,0,no,no,598,0,unknown,no,0
56,blue-collar,divorced,unknown,no,1363,no,no,54,0,unknown,no,0
46,services,married,secondary,no,1400,no,no,25,0,unknown,no,0
34,technician,married,secondary,no,1,yes,no,165,0,unknown,no,0
42,self-employed,divorced,tertiary,no,360,yes,no,110,0,unknown,no,0
53,blue-collar,married,secondary,no,21522,no,no,146,0,unknown,no,0
51,services,married,secondary,no,-1136,no,yes,155,0,unknown,no,0
34,admin.,single,secondary,no,1,no,no,247,0,unknown,no,0
42,self-employed,married,tertiary,no,-266,no,yes,322,0,unknown,no,0
47,services,married,secondary,no,-835,yes,yes,231,0,unknown,no,0
40,blue-collar,divorced,unknown,no,0,no,yes,91,0,unknown,no,0
34,unemployed,married,secondary,no,0,no,yes,465,0,unknown,no,0
50,admin.,married,secondary,no,0,yes,yes,626,0,unknown,no,0
32,admin.,single,tertiary,no,328,yes,yes,271,0,unknown,no,0
30,technician,married,tertiary,no,526,yes,yes,677,0,unknown,yes,1
48,blue-collar,married,secondary,no,341,yes,yes,251,0,unknown,no,0
49,technician,divorced,secondary,no,-53,yes,yes,253,0,unknown,no,0
42,blue-collar,married,secondary,no,160,yes,yes,190,0,unknown,no,0
30,services,single,secondary,no,1881,no,yes,29,0,unknown,no,0
36,blue-collar,single,primary,no,367,no,no,277,0,unknown,no,0
55,housemaid,married,primary,no,43,no,yes,464,0,unknown,no,0
32,housemaid,married,primary,no,7,no,yes,110,0,unknown,no,0
43,management,married,tertiary,no,544,yes,no,154,0,unknown,no,0
39,technician,married,secondary,no,0,no,yes,103,0,unknown,no,0
55,retired,single,primary,no,700,no,yes,141,0,unknown,no,0
46,entrepreneur,married,secondary,no,4,yes,yes,216,0,unknown,no,0
34,admin.,single,secondary,no,-478,yes,yes,111,0,unknown,no,0
27,services,married,secondary,no,511,yes,no,85,0,unknown,no,0
41,blue-collar,married,primary,no,509,yes,no,146,0,unknown,no,0
27,blue-collar,single,primary,no,1128,yes,no,88,0,unknown,no,0
39,services,single,secondary,no,-106,no,no,60,0,unknown,no,0
35,services,married,secondary,no,871,yes,no,108,0,unknown,no,0
39,blue-collar,divorced,primary,no,3,no,yes,625,0,unknown,no,0
49,housemaid,married,primary,no,935,no,yes,150,0,unknown,no,0
52,technician,divorced,secondary,no,935,no,no,86,0,unknown,no,0
45,unemployed,divorced,primary,yes,-249,yes,yes,92,0,unknown,no,0
41,entrepreneur,single,primary,no,7264,no,yes,125,0,unknown,no,0
35,retired,single,secondary,no,527,no,yes,348,0,unknown,no,0
41,services,married,secondary,no,0,yes,no,203,0,unknown,no,0
37,technician,single,secondary,no,29,no,no,269,0,unknown,no,0
37,blue-collar,married,secondary,no,606,yes,yes,375,0,unknown,no,0
51,blue-collar,married,secondary,no,0,no,yes,109,0,unknown,no,0
55,retired,married,secondary,no,85,no,no,228,0,unknown,no,0
33,blue-collar,married,secondary,no,285,no,yes,267,0,unknown,no,0
35,blue-collar,married,unknown,no,-400,yes,yes,85,0,unknown,no,0
35,services,married,secondary,no,1659,yes,no,197,0,unknown,no,0
50,admin.,married,secondary,no,-221,no,yes,90,0,unknown,no,0
44,technician,divorced,secondary,no,303,yes,yes,51,0,unknown,no,0
38,services,married,secondary,no,304,no,yes,131,0,unknown,no,0
44,technician,single,tertiary,no,222,yes,yes,89,0,unknown,no,0
29,services,single,secondary,no,695,no,no,97,0,unknown,no,0
59,retired,married,unknown,no,140,no,yes,239,0,unknown,no,0
37,services,single,secondary,no,-244,no,no,178,0,unknown,no,0
34,blue-collar,married,secondary,no,277,no,yes,225,0,unknown,no,0
51,blue-collar,divorced,unknown,no,0,no,yes,167,0,unknown,no,0
30,entrepreneur,married,tertiary,no,-130,yes,yes,194,0,unknown,no,0
33,technician,single,secondary,no,0,no,no,1106,0,unknown,no,0
47,technician,married,secondary,no,321,yes,yes,111,0,unknown,no,0
30,technician,single,secondary,no,656,no,yes,523,0,unknown,no,0
36,admin.,married,secondary,no,75,yes,no,52,0,unknown,no,0
32,services,single,secondary,no,335,yes,yes,99,0,unknown,no,0
37,technician,single,tertiary,no,487,no,yes,30,0,unknown,no,0
34,admin.,divorced,secondary,no,183,no,yes,88,0,unknown,no,0
28,admin.,married,secondary,no,934,yes,no,53,0,unknown,no,0
45,services,single,secondary,no,184,yes,yes,89,0,unknown,no,0
50,management,married,tertiary,no,453,no,yes,608,0,unknown,no,0
37,self-employed,divorced,tertiary,no,60,no,yes,426,0,unknown,no,0
44,blue-collar,married,secondary,no,1697,yes,no,150,0,unknown,yes,1
54,blue-collar,married,primary,no,466,no,no,297,0,unknown,no,0
50,blue-collar,married,secondary,no,1329,yes,yes,141,0,unknown,no,0
29,blue-collar,single,primary,no,343,no,no,39,0,unknown,no,0
33,technician,single,secondary,no,555,no,yes,425,0,unknown,no,0
35,admin.,divorced,secondary,no,534,no,no,148,0,unknown,no,0
44,entrepreneur,married,secondary,no,93,no,no,125,0,unknown,no,0
51,management,married,tertiary,no,1421,yes,no,152,0,unknown,no,0
56,housemaid,married,primary,no,58,no,yes,227,0,unknown,no,0
49,technician,married,primary,no,486,no,no,229,0,unknown,no,0
51,self-employed,married,secondary,yes,34,no,yes,200,0,unknown,no,0
54,services,divorced,tertiary,no,413,no,no,39,0,unknown,no,0
59,admin.,married,secondary,no,1914,yes,no,126,0,unknown,no,0
38,technician,married,secondary,no,2220,no,no,87,0,unknown,no,0
27,services,single,secondary,no,266,no,yes,232,0,unknown,no,0
27,blue-collar,single,secondary,no,77,no,yes,497,0,unknown,no,0
57,technician,married,secondary,no,0,no,no,236,0,unknown,no,0
33,blue-collar,single,primary,no,777,no,no,263,0,unknown,no,0
35,services,single,secondary,no,2110,no,yes,39,0,unknown,no,0
29,blue-collar,married,primary,no,57,no,yes,461,0,unknown,no,0
44,housemaid,married,primary,no,398,no,no,187,0,unknown,no,0
40,technician,married,secondary,no,351,no,yes,139,0,unknown,no,0
45,management,single,secondary,no,-57,no,yes,262,0,unknown,no,0
37,admin.,single,secondary,no,-117,no,yes,106,0,unknown,no,0
34,admin.,divorced,secondary,no,564,no,yes,445,0,unknown,no,0
29,blue-collar,single,primary,no,161,no,yes,295,0,unknown,no,0
35,blue-collar,married,primary,no,63,no,yes,243,0,unknown,no,0
41,blue-collar,single,secondary,yes,1085,yes,yes,599,0,unknown,yes,1
41,housemaid,married,primary,no,1529,no,no,61,0,unknown,no,0
31,blue-collar,single,secondary,no,16,no,no,387,0,unknown,no,0
27,management,single,tertiary,no,338,no,yes,535,0,unknown,no,0
44,technician,divorced,secondary,no,0,yes,no,835,0,unknown,no,0
51,management,married,tertiary,no,1392,no,no,511,0,unknown,no,0
28,blue-collar,married,primary,no,-196,no,no,209,0,unknown,no,0
41,admin.,single,secondary,no,0,yes,yes,166,0,unknown,no,0
25,blue-collar,single,secondary,no,913,yes,no,113,0,unknown,no,0
39,services,married,secondary,no,27,no,yes,290,0,unknown,no,0
28,services,single,secondary,no,198,no,no,159,0,unknown,no,0
25,blue-collar,married,primary,no,0,no,no,116,0,unknown,no,0
28,unemployed,single,secondary,yes,-1270,no,yes,237,0,unknown,no,0
50,self-employed,divorced,tertiary,no,387,no,no,221,0,unknown,no,0
51,blue-collar,married,primary,no,720,no,no,160,0,unknown,no,0
27,blue-collar,single,primary,no,1659,no,yes,447,0,unknown,no,0
27,blue-collar,married,secondary,no,102,no,yes,159,0,unknown,no,0
54,self-employed,married,secondary,no,203,yes,no,238,0,unknown,no,0
46,blue-collar,married,primary,no,14,no,no,407,0,unknown,no,0
53,blue-collar,married,primary,no,1086,no,no,112,0,unknown,no,0
43,entrepreneur,married,secondary,no,128,yes,no,122,0,unknown,no,0
28,self-employed,married,secondary,no,-228,yes,yes,164,0,unknown,no,0
57,technician,married,tertiary,no,-40,no,yes,88,0,unknown,no,0
47,technician,married,primary,no,50,no,no,167,0,unknown,no,0
31,management,married,tertiary,no,256,yes,no,28,0,unknown,no,0
25,unknown,single,secondary,no,3,no,no,136,0,unknown,no,0
27,blue-collar,married,primary,no,52,no,yes,185,0,unknown,no,0
60,management,married,tertiary,no,1573,no,no,79,0,unknown,no,0
29,admin.,single,secondary,no,210,no,yes,140,0,unknown,no,0
32,management,married,tertiary,no,2102,yes,no,220,0,unknown,no,0
56,blue-collar,divorced,primary,no,12,no,no,226,0,unknown,no,0
55,management,married,tertiary,no,979,no,yes,123,0,unknown,no,0
33,management,single,tertiary,no,99,no,no,159,0,unknown,no,0
35,self-employed,married,tertiary,no,0,no,no,201,0,unknown,no,0
57,retired,married,tertiary,no,1029,no,yes,203,0,unknown,no,0
55,blue-collar,married,primary,no,137,no,no,377,0,unknown,no,0
28,unemployed,married,secondary,no,455,no,no,286,0,unknown,no,0
39,services,single,secondary,no,230,no,yes,106,0,unknown,no,0
34,blue-collar,married,primary,no,-480,yes,yes,225,0,unknown,no,0
42,blue-collar,married,primary,no,1556,no,yes,113,0,unknown,no,0
53,technician,divorced,primary,no,-834,yes,yes,130,0,unknown,no,0
29,blue-collar,married,primary,no,50,no,no,185,0,unknown,no,0
39,technician,married,secondary,no,130,no,no,202,0,unknown,no,0
38,admin.,married,secondary,no,338,no,yes,191,0,unknown,no,0
28,blue-collar,married,secondary,no,2322,no,no,82,0,unknown,no,0
54,management,married,tertiary,no,3,no,yes,443,0,unknown,no,0
40,blue-collar,married,primary,no,143,no,yes,167,0,unknown,no,0
54,management,married,tertiary,no,-547,no,no,156,0,unknown,no,0
50,technician,married,primary,no,-315,no,yes,173,0,unknown,no,0
41,blue-collar,married,primary,no,-692,yes,no,125,0,unknown,no,0
55,retired,married,secondary,no,971,no,yes,154,0,unknown,no,0
28,management,married,tertiary,no,3694,no,yes,70,0,unknown,no,0
36,services,married,secondary,no,30,no,yes,716,0,unknown,yes,1
29,blue-collar,married,secondary,no,-478,no,yes,528,0,unknown,no,0
45,admin.,married,secondary,no,3493,yes,no,498,0,unknown,no,0
33,services,married,secondary,no,0,no,yes,285,0,unknown,no,0
38,housemaid,married,secondary,no,1508,no,yes,306,0,unknown,no,0
52,blue-collar,married,secondary,no,380,yes,yes,58,0,unknown,no,0
28,admin.,single,secondary,no,-126,no,yes,360,0,unknown,no,0
60,management,married,secondary,no,49,no,yes,76,0,unknown,no,0
35,admin.,single,secondary,no,57,no,yes,632,0,unknown,no,0
57,blue-collar,married,secondary,no,75,no,no,157,0,unknown,no,0
35,services,married,secondary,no,629,no,yes,518,0,unknown,no,0
45,blue-collar,single,tertiary,no,-243,no,yes,171,0,unknown,no,0
54,blue-collar,married,primary,no,-16,no,yes,346,0,unknown,no,0
41,blue-collar,single,secondary,no,-329,no,yes,426,0,unknown,no,0
25,technician,divorced,secondary,no,86,no,yes,483,0,unknown,no,0
59,retired,married,primary,no,468,yes,no,71,0,unknown,no,0
54,technician,married,tertiary,no,758,yes,yes,554,0,unknown,no,0
57,management,married,tertiary,no,5,yes,no,96,0,unknown,no,0
40,admin.,married,secondary,no,1011,yes,no,145,0,unknown,no,0
36,management,married,tertiary,no,2309,yes,no,268,0,unknown,no,0
26,blue-collar,single,secondary,no,-128,no,yes,392,0,unknown,no,0
27,services,married,secondary,no,202,yes,no,212,0,unknown,no,0
36,management,single,tertiary,no,-74,yes,yes,476,0,unknown,no,0
37,blue-collar,married,secondary,no,128,yes,no,379,0,unknown,no,0
27,services,single,secondary,no,-151,no,no,283,0,unknown,no,0
49,services,married,secondary,no,884,yes,no,201,0,unknown,no,0
58,retired,married,tertiary,no,941,no,yes,254,0,unknown,no,0
47,services,married,secondary,no,0,yes,no,250,0,unknown,no,0
57,technician,married,secondary,no,950,yes,no,1272,0,unknown,no,0
43,unknown,married,primary,no,0,yes,no,132,0,unknown,no,0
35,admin.,married,primary,no,1994,no,no,64,0,unknown,no,0
33,admin.,married,tertiary,no,0,yes,yes,389,0,unknown,no,0
50,self-employed,married,secondary,no,38,yes,no,42,0,unknown,no,0
45,services,divorced,secondary,no,5758,yes,no,16,0,unknown,no,0
27,services,single,secondary,no,387,no,yes,194,0,unknown,no,0
31,management,married,tertiary,no,272,yes,no,174,0,unknown,no,0
43,blue-collar,single,primary,no,0,no,no,1242,0,unknown,yes,1
39,blue-collar,married,secondary,no,1045,yes,yes,290,0,unknown,no,0
41,management,single,tertiary,no,-426,yes,no,294,0,unknown,no,0
29,technician,married,secondary,no,492,yes,no,259,0,unknown,no,0
44,technician,married,secondary,no,381,yes,no,92,0,unknown,no,0
44,entrepreneur,married,tertiary,no,1808,yes,no,127,0,unknown,no,0
54,management,married,primary,no,621,no,yes,180,0,unknown,no,0
41,entrepreneur,married,secondary,no,557,no,yes,72,0,unknown,no,0
57,technician,married,secondary,no,323,yes,no,54,0,unknown,no,0
52,management,married,tertiary,no,0,yes,no,197,0,unknown,no,0
39,services,divorced,secondary,no,-388,yes,no,205,0,unknown,no,0
45,admin.,married,secondary,no,1097,yes,yes,180,0,unknown,no,0
33,entrepreneur,married,tertiary,no,127,no,yes,279,0,unknown,no,0
37,self-employed,married,tertiary,no,865,yes,yes,332,0,unknown,no,0
33,admin.,married,secondary,no,0,yes,yes,160,0,unknown,no,0
59,self-employed,married,tertiary,no,3800,no,yes,70,0,unknown,no,0
34,blue-collar,married,secondary,no,1,yes,no,290,0,unknown,no,0
56,retired,married,secondary,no,343,no,yes,77,0,unknown,no,0
45,blue-collar,married,primary,no,942,no,yes,295,0,unknown,no,0
29,management,single,tertiary,no,-223,no,yes,208,0,unknown,no,0
53,management,married,primary,no,-139,no,no,328,0,unknown,no,0
35,management,divorced,tertiary,no,153,no,no,593,0,unknown,no,0
32,management,married,tertiary,no,794,yes,yes,1014,0,unknown,yes,1
31,management,single,tertiary,no,409,no,yes,564,0,unknown,yes,1
56,self-employed,married,secondary,no,800,no,yes,170,0,unknown,no,0
50,admin.,married,secondary,no,858,no,no,41,0,unknown,no,0
32,services,married,secondary,no,983,yes,no,121,0,unknown,no,0
39,blue-collar,married,secondary,no,1309,no,yes,37,0,unknown,no,0
41,technician,married,unknown,no,30,yes,no,151,0,unknown,no,0
32,admin.,married,tertiary,no,1,yes,yes,143,0,unknown,no,0
37,entrepreneur,married,secondary,no,2055,yes,yes,241,0,unknown,no,0
35,blue-collar,married,secondary,no,1330,no,no,901,0,unknown,yes,1
52,entrepreneur,married,primary,no,-104,no,yes,124,0,unknown,no,0
35,blue-collar,married,unknown,no,1084,yes,no,1019,0,unknown,no,0
44,blue-collar,married,primary,no,-237,yes,no,73,0,unknown,no,0
34,management,married,tertiary,no,0,yes,yes,129,0,unknown,no,0
41,management,married,tertiary,no,472,yes,no,783,0,unknown,no,0
39,technician,single,secondary,no,709,yes,no,441,0,unknown,no,0
31,services,married,primary,no,46,no,no,37,0,unknown,no,0
36,admin.,single,secondary,no,9002,yes,yes,793,0,unknown,no,0
45,entrepreneur,married,unknown,no,3133,yes,yes,804,0,unknown,yes,1
42,blue-collar,divorced,secondary,no,898,yes,no,347,0,unknown,no,0
51,blue-collar,married,primary,no,0,yes,no,324,0,unknown,no,0
29,services,single,secondary,no,-293,no,yes,150,0,unknown,no,0
38,blue-collar,single,primary,no,1351,no,no,96,0,unknown,no,0
48,blue-collar,divorced,secondary,no,4597,yes,no,285,0,unknown,no,0
41,blue-collar,married,secondary,no,5517,yes,no,584,0,unknown,yes,1
27,blue-collar,single,secondary,no,48,no,no,152,0,unknown,no,0
56,management,married,tertiary,no,1674,yes,yes,143,0,unknown,no,0
32,admin.,divorced,secondary,no,0,no,no,212,0,unknown,no,0
35,admin.,divorced,secondary,no,454,yes,no,154,0,unknown,no,0
55,retired,married,primary,no,386,no,yes,136,0,unknown,no,0
34,admin.,divorced,secondary,no,0,no,no,268,0,unknown,no,0
31,technician,married,secondary,no,0,yes,yes,114,0,unknown,no,0
56,retired,divorced,secondary,no,275,yes,yes,323,0,unknown,no,0
44,technician,married,secondary,no,2316,yes,no,81,0,unknown,no,0
27,blue-collar,single,secondary,no,87,no,no,245,0,unknown,no,0
30,entrepreneur,married,secondary,no,1160,no,yes,244,0,unknown,no,0
32,services,divorced,secondary,no,264,no,no,71,0,unknown,no,0
34,management,single,tertiary,no,1171,yes,no,129,0,unknown,no,0
46,blue-collar,married,secondary,yes,-319,no,yes,502,0,unknown,no,0
58,technician,married,secondary,no,201,no,no,82,0,unknown,no,0
50,services,married,secondary,yes,892,yes,no,189,0,unknown,no,0
29,services,married,secondary,no,3,yes,no,183,0,unknown,no,0
42,blue-collar,married,primary,no,-404,yes,yes,562,0,unknown,no,0
41,blue-collar,married,primary,no,362,no,no,326,0,unknown,no,0
37,management,single,tertiary,no,159,no,yes,377,0,unknown,no,0
52,unemployed,married,primary,no,255,no,yes,374,0,unknown,no,0
36,unknown,single,primary,no,3415,no,no,150,0,unknown,no,0
52,blue-collar,married,primary,no,142,no,no,924,0,unknown,no,0
50,technician,married,secondary,no,4,no,no,200,0,unknown,no,0
38,technician,single,secondary,no,373,yes,no,404,0,unknown,no,0
54,management,married,tertiary,no,95,no,no,104,0,unknown,no,0
51,technician,divorced,secondary,no,550,yes,no,451,0,unknown,no,0
53,technician,divorced,secondary,no,447,yes,yes,108,0,unknown,no,0
51,technician,married,secondary,no,58,yes,no,128,0,unknown,no,0
53,management,married,tertiary,no,-670,no,yes,86,0,unknown,no,0
42,services,married,secondary,no,128,no,no,148,0,unknown,no,0
47,management,married,tertiary,no,761,yes,no,80,0,unknown,no,0
55,management,married,tertiary,no,561,no,yes,318,0,unknown,no,0
37,technician,married,secondary,no,407,yes,no,141,0,unknown,no,0
51,self-employed,single,tertiary,no,0,yes,no,139,0,unknown,no,0
32,entrepreneur,married,secondary,no,0,yes,no,223,0,unknown,no,0
34,admin.,married,secondary,no,444,yes,no,173,0,unknown,no,0
